time	V(N002,N019)	V(N004,N019)	V(N005,N019)	V(N008,N002)	V(N009,N005)	V(N011,N004)	V(n001)	V(n002)	V(n004)	V(n005)	V(n015)	V(n016)	V(n017)	I(Battery)	I(Rmotor1)	I(Rmotor2)	I(Rmotor3)
1.132685118307866e-05	1.234280e+01	-2.623673e+00	-9.719121e+00	1.500004e+01	-4.758127e-06	-1.300764e-02	2.208676e+01	2.207418e+01	7.107715e+00	1.226685e-02	-3.878097e-06	1.500003e+01	3.415275e-02	-5.959815e+00	6.026275e+00	-5.876878e+00	-1.493974e-01
1.142685118307866e-05	1.135505e+01	-6.493235e-01	-1.070572e+01	1.500004e+01	-6.035902e-06	-1.690006e-02	2.208585e+01	2.207314e+01	1.006877e+01	1.237386e-02	-7.285582e-06	1.500003e+01	2.908316e-02	-6.008150e+00	6.085187e+00	-5.927616e+00	-1.575713e-01
1.152685118307866e-05	1.033802e+01	1.383565e+00	-1.172159e+01	1.500003e+01	-4.591420e-06	-2.077007e-02	2.208491e+01	2.207210e+01	1.311764e+01	1.248911e-02	-3.525202e-06	1.500003e+01	2.466750e-02	-6.057182e+00	6.139083e+00	-5.983356e+00	-1.557270e-01
1.162685118307866e-05	9.382977e+00	3.292502e+00	-1.267548e+01	1.500003e+01	-6.054528e-06	-2.474689e-02	2.208399e+01	2.207107e+01	1.598060e+01	1.261684e-02	-7.102783e-06	1.500003e+01	2.054697e-02	-6.105816e+00	6.188047e+00	-6.044018e+00	-1.440285e-01
1.172685118307866e-05	8.570667e+00	4.915916e+00	-1.348658e+01	1.500003e+01	-4.793517e-06	-2.928925e-02	2.208302e+01	2.207000e+01	1.841525e+01	1.275157e-02	-3.528084e-06	1.500004e+01	1.649595e-02	-6.157108e+00	6.232589e+00	-6.109089e+00	-1.235000e-01
1.182685118307866e-05	7.957144e+00	6.141737e+00	-1.409888e+01	1.500003e+01	-6.424263e-06	-3.541756e-02	2.208201e+01	2.206892e+01	2.025351e+01	1.289592e-02	-7.291739e-06	1.500004e+01	1.246109e-02	-6.209783e+00	6.273565e+00	-6.177715e+00	-9.584980e-02
1.192685118307867e-05	7.564195e+00	6.926320e+00	-1.449051e+01	1.500003e+01	-5.319715e-06	-4.467392e-02	2.208093e+01	2.206775e+01	2.142988e+01	1.304330e-02	-3.905597e-06	1.500004e+01	8.569325e-03	-6.266875e+00	6.312022e+00	-6.248847e+00	-6.317525e-02
1.202685118307867e-05	7.374923e+00	7.303491e+00	-1.467841e+01	1.500002e+01	-7.101335e-06	-5.248260e-02	2.207978e+01	2.206653e+01	2.199510e+01	1.319590e-02	-7.860737e-06	1.500004e+01	5.077067e-03	-6.327122e+00	6.349021e+00	-6.321424e+00	-2.759821e-02
1.208016293974880e-05	7.340549e+00	7.371446e+00	-1.471199e+01	1.500002e+01	-5.964190e-06	-4.595184e-02	2.207911e+01	2.206582e+01	2.209671e+01	1.327617e-02	-4.491316e-06	1.500004e+01	3.503628e-03	-6.362598e+00	6.368448e+00	-6.360409e+00	-8.039016e-03
1.210281915818174e-05	7.337807e+00	7.376619e+00	-1.471443e+01	1.500002e+01	-7.388182e-06	-3.981209e-02	2.207885e+01	2.206554e+01	2.210436e+01	1.331192e-02	-8.126630e-06	1.500004e+01	2.894291e-03	-6.376119e+00	6.376682e+00	-6.376997e+00	3.144162e-04
1.213519674646545e-05	7.345666e+00	7.360404e+00	-1.470607e+01	1.500002e+01	-6.116927e-06	-2.812004e-02	2.207843e+01	2.206510e+01	2.207983e+01	1.336026e-02	-4.633912e-06	1.500004e+01	2.069646e-03	-6.398283e+00	6.388454e+00	-6.400697e+00	1.224304e-02
1.219186747189145e-05	7.393999e+00	7.262938e+00	-1.465694e+01	1.500002e+01	-7.542782e-06	-2.368927e-03	2.207776e+01	2.206438e+01	2.193332e+01	1.344782e-02	-8.271667e-06	1.500004e+01	7.084844e-04	-6.433549e+00	6.409137e+00	-6.442098e+00	3.296021e-02
1.223695703629812e-05	7.468025e+00	7.114233e+00	-1.458226e+01	1.500002e+01	-6.140210e-06	1.796722e-02	2.207721e+01	2.206380e+01	2.171001e+01	1.351515e-02	-4.652167e-06	1.500004e+01	-3.717400e-04	-6.462490e+00	6.425731e+00	-6.474897e+00	4.916569e-02
1.228308914376263e-05	7.582841e+00	6.883994e+00	-1.446684e+01	1.500002e+01	-7.395633e-06	3.310776e-02	2.207671e+01	2.206326e+01	2.136442e+01	1.358589e-02	-8.126999e-06	1.500004e+01	-1.553544e-03	-6.488888e+00	6.442926e+00	-6.508235e+00	6.530842e-02
1.232717944988873e-05	7.734270e+00	6.580534e+00	-1.431481e+01	1.500002e+01	-5.891547e-06	4.095840e-02	2.207621e+01	2.206273e+01	2.090899e+01	1.365064e-02	-4.412616e-06	1.500004e+01	-2.796866e-03	-6.515159e+00	6.459653e+00	-6.539801e+00	8.014803e-02
1.238693587376113e-05	8.008518e+00	6.031294e+00	-1.403981e+01	1.500002e+01	-7.063150e-06	4.430008e-02	2.207560e+01	2.206207e+01	2.008484e+01	1.373977e-02	-7.815757e-06	1.500004e+01	-4.662577e-03	-6.547366e+00	6.482959e+00	-6.581945e+00	9.898600e-02
1.246065007119881e-05	8.456328e+00	5.134736e+00	-1.359107e+01	1.500002e+01	-5.441718e-06	4.254532e-02	2.207483e+01	2.206124e+01	1.873965e+01	1.384435e-02	-4.008023e-06	1.500004e+01	-7.214719e-03	-6.587592e+00	6.513038e+00	-6.632596e+00	1.195589e-01
1.252729751926381e-05	8.958903e+00	4.128804e+00	-1.308771e+01	1.500002e+01	-6.598420e-06	3.899956e-02	2.207420e+01	2.206055e+01	1.723045e+01	1.393779e-02	-7.417378e-06	1.500004e+01	-9.706587e-03	-6.620863e+00	6.541816e+00	-6.676805e+00	1.349890e-01
1.261605975555466e-05	9.745238e+00	2.555070e+00	-1.230031e+01	1.500003e+01	-4.990026e-06	3.396702e-02	2.207334e+01	2.205960e+01	1.486943e+01	1.405355e-02	-3.656357e-06	1.500004e+01	-1.314440e-02	-6.666181e+00	6.583001e+00	-6.732815e+00	1.498138e-01
1.271605975555466e-05	1.073400e+01	5.764065e-01	-1.131041e+01	1.500003e+01	-6.143935e-06	2.891731e-02	2.207244e+01	2.205859e+01	1.190099e+01	1.417716e-02	-7.114150e-06	1.500004e+01	-1.703524e-02	-6.713942e+00	6.633835e+00	-6.791470e+00	1.576340e-01
1.281605975555466e-05	1.174873e+01	-1.454218e+00	-1.029451e+01	1.500003e+01	-4.643574e-06	2.451706e-02	2.207150e+01	2.205753e+01	8.854583e+00	1.428796e-02	-3.496479e-06	1.500004e+01	-2.090821e-02	-6.763368e+00	6.689676e+00	-6.845107e+00	1.554307e-01
1.291605975555466e-05	1.269839e+01	-3.354678e+00	-9.343711e+00	1.500003e+01	-5.967915e-06	2.039909e-02	2.207058e+01	2.205649e+01	6.003424e+00	1.439083e-02	-7.139723e-06	1.500003e+01	-2.489272e-02	-6.811505e+00	6.750424e+00	-6.893824e+00	1.434002e-01
1.301605975555466e-05	1.350282e+01	-4.964760e+00	-8.538064e+00	1.500004e+01	-4.652888e-06	1.635098e-02	2.206960e+01	2.205537e+01	3.587787e+00	1.448218e-02	-3.704668e-06	1.500003e+01	-2.947496e-02	-6.863247e+00	6.815554e+00	-6.938148e+00	1.225942e-01
1.311605975555466e-05	1.410713e+01	-6.174599e+00	-7.932535e+00	1.500004e+01	-6.163493e-06	1.231563e-02	2.206861e+01	2.205424e+01	1.772504e+00	1.456852e-02	-7.514986e-06	1.500003e+01	-3.569618e-02	-6.915485e+00	6.884202e+00	-6.978942e+00	9.473975e-02
1.321605975555466e-05	1.449077e+01	-6.943193e+00	-7.547576e+00	1.500004e+01	-5.036592e-06	8.435547e-03	2.206751e+01	2.205299e+01	6.190307e-01	1.464732e-02	-4.236013e-06	1.500003e+01	-4.510726e-02	-6.973084e+00	6.955317e+00	-7.017257e+00	6.194093e-02
1.331605975555466e-05	1.467213e+01	-7.307280e+00	-7.364849e+00	1.500004e+01	-6.739981e-06	4.961766e-03	2.206637e+01	2.205170e+01	7.229482e-02	1.472551e-02	-8.198944e-06	1.500002e+01	-5.250978e-02	-7.032969e+00	7.027839e+00	-7.054152e+00	2.631230e-02
1.335813377609127e-05	1.469978e+01	-7.363230e+00	-7.336554e+00	1.500004e+01	-5.589798e-06	3.719454e-03	2.206583e+01	2.205109e+01	-1.191990e-02	1.475626e-02	-4.844354e-06	1.500002e+01	-4.759764e-02	-7.061676e+00	7.058571e+00	-7.069452e+00	1.088068e-02
1.338072421889397e-05	1.470455e+01	-7.373059e+00	-7.331490e+00	1.500004e+01	-6.967224e-06	3.098821e-03	2.206558e+01	2.205081e+01	-2.679442e-02	1.477457e-02	-8.443162e-06	1.500002e+01	-4.212628e-02	-7.074602e+00	7.075090e+00	-7.077648e+00	2.558116e-03
1.341082931553885e-05	1.470034e+01	-7.365100e+00	-7.335234e+00	1.500004e+01	-5.736016e-06	2.321638e-03	2.206518e+01	2.205037e+01	-1.507004e-02	1.479615e-02	-5.001193e-06	1.500002e+01	-3.208544e-02	-7.095785e+00	7.097103e+00	-7.088569e+00	-8.534177e-03
1.344052624182522e-05	1.468439e+01	-7.333612e+00	-7.350778e+00	1.500004e+01	-7.100403e-06	1.589421e-03	2.206485e+01	2.204999e+01	3.198558e-02	1.481991e-02	-8.585329e-06	1.500002e+01	-1.966599e-02	-7.113323e+00	7.118803e+00	-7.099357e+00	-1.944661e-02
1.348341247970673e-05	1.463937e+01	-7.244210e+00	-7.395155e+00	1.500004e+01	-5.817972e-06	5.724579e-04	2.206430e+01	2.204937e+01	1.657969e-01	1.485131e-02	-5.090008e-06	1.500002e+01	5.316930e-04	-7.142279e+00	7.150074e+00	-7.114999e+00	-3.507566e-02
1.352120053319814e-05	1.457550e+01	-7.116972e+00	-7.458525e+00	1.500004e+01	-7.091090e-06	-3.362596e-04	2.206388e+01	2.204890e+01	3.564351e-01	1.488156e-02	-8.579120e-06	1.500002e+01	1.747256e-02	-7.163934e+00	7.177525e+00	-7.128883e+00	-4.864181e-02
1.355897305090670e-05	1.448529e+01	-6.937097e+00	-7.548189e+00	1.500005e+01	-5.698763e-06	-1.291573e-03	2.206343e+01	2.204839e+01	6.260015e-01	1.490956e-02	-4.968542e-06	1.500002e+01	3.056089e-02	-7.188108e+00	7.204818e+00	-7.142906e+00	-6.191209e-02
1.360539311025681e-05	1.433405e+01	-6.635201e+00	-7.698845e+00	1.500004e+01	-6.879680e-06	-2.577305e-03	2.206295e+01	2.204784e+01	1.078591e+00	1.494740e-02	-8.359074e-06	1.500002e+01	4.010973e-02	-7.213267e+00	7.238079e+00	-7.160418e+00	-7.766097e-02
1.367260402656926e-05	1.403073e+01	-6.029453e+00	-8.001272e+00	1.500004e+01	-5.360693e-06	-4.654408e-03	2.206221e+01	2.204700e+01	1.986819e+00	1.500062e-02	-4.608057e-06	1.500002e+01	4.444547e-02	-7.252231e+00	7.285470e+00	-7.186533e+00	-9.893776e-02
1.373877712335559e-05	1.363342e+01	-5.235627e+00	-8.397791e+00	1.500004e+01	-6.467104e-06	-6.941557e-03	2.206157e+01	2.204627e+01	3.177222e+00	1.505801e-02	-7.905314e-06	1.500002e+01	4.295091e-02	-7.285801e+00	7.330970e+00	-7.213400e+00	-1.175699e-01
1.380887373951283e-05	1.311248e+01	-4.194622e+00	-8.917855e+00	1.500004e+01	-4.976057e-06	-9.544373e-03	2.206085e+01	2.204545e+01	4.738353e+00	1.511947e-02	-4.159911e-06	1.500002e+01	3.927861e-02	-7.323581e+00	7.377556e+00	-7.243466e+00	-1.340907e-01
1.389190154540634e-05	1.238444e+01	-2.739494e+00	-9.644946e+00	1.500004e+01	-6.110407e-06	-1.276016e-02	2.206010e+01	2.204459e+01	6.920653e+00	1.520052e-02	-7.451919e-06	1.500003e+01	3.453545e-02	-7.363358e+00	7.430142e+00	-7.281665e+00	-1.484773e-01
1.399190154540634e-05	1.140239e+01	-7.765732e-01	-1.062581e+01	1.500004e+01	-4.668720e-06	-1.665878e-02	2.205914e+01	2.204350e+01	9.864545e+00	1.530415e-02	-3.707582e-06	1.500003e+01	2.937973e-02	-7.413773e+00	7.489199e+00	-7.331940e+00	-1.572590e-01
1.409190154540634e-05	1.038538e+01	1.256319e+00	-1.164170e+01	1.500004e+01	-5.935319e-06	-2.053833e-02	2.205825e+01	2.204251e+01	1.291344e+01	1.542083e-02	-7.091845e-06	1.500003e+01	2.491637e-02	-7.460462e+00	7.543255e+00	-7.387204e+00	-1.560509e-01
1.419190154540634e-05	9.424744e+00	3.176411e+00	-1.260115e+01	1.500003e+01	-4.678965e-06	-2.449226e-02	2.205729e+01	2.204144e+01	1.579311e+01	1.554517e-02	-3.517462e-06	1.500003e+01	2.079259e-02	-7.511099e+00	7.592364e+00	-7.447403e+00	-1.449607e-01
1.429190154540634e-05	8.602275e+00	4.820188e+00	-1.342246e+01	1.500003e+01	-6.124377e-06	-2.898407e-02	2.205636e+01	2.204042e+01	1.825833e+01	1.568144e-02	-7.081696e-06	1.500004e+01	1.674326e-02	-7.559881e+00	7.637012e+00	-7.512051e+00	-1.249617e-01
1.439190154540634e-05	7.975757e+00	6.071959e+00	-1.404772e+01	1.500003e+01	-5.038455e-06	-3.498077e-02	2.205533e+01	2.203930e+01	2.013550e+01	1.582260e-02	-3.693520e-06	1.500004e+01	1.270762e-02	-7.614434e+00	7.678037e+00	-7.580311e+00	-9.772512e-02
1.449190154540634e-05	7.569396e+00	6.883418e+00	-1.445282e+01	1.500002e+01	-6.642193e-06	-4.406548e-02	2.205429e+01	2.203818e+01	2.135221e+01	1.597179e-02	-7.447455e-06	1.500004e+01	8.801999e-03	-7.668913e+00	7.716476e+00	-7.651144e+00	-6.533215e-02
1.459190154540634e-05	7.368766e+00	7.283275e+00	-1.465204e+01	1.500002e+01	-5.705282e-06	-5.266571e-02	2.205311e+01	2.203693e+01	2.195144e+01	1.612146e-02	-4.248795e-06	1.500004e+01	5.276309e-03	-7.730893e+00	7.753396e+00	-7.723483e+00	-2.991278e-02
1.462316844521653e-05	7.340846e+00	7.338683e+00	-1.467953e+01	1.500002e+01	-7.208437e-06	-5.075264e-02	2.205275e+01	2.203654e+01	2.203438e+01	1.617039e-02	-7.958780e-06	1.500004e+01	4.318148e-03	-7.749906e+00	7.764760e+00	-7.746278e+00	-1.848278e-02
1.466284180365190e-05	7.325376e+00	7.369031e+00	-1.469441e+01	1.500002e+01	-5.971640e-06	-4.311752e-02	2.205225e+01	2.203601e+01	2.207967e+01	1.622950e-02	-4.495536e-06	1.500004e+01	3.198292e-03	-7.776294e+00	7.779138e+00	-7.775243e+00	-3.894923e-03
1.468743515604257e-05	7.326380e+00	7.366682e+00	-1.469306e+01	1.500002e+01	-7.426366e-06	-3.541946e-02	2.205196e+01	2.203571e+01	2.207601e+01	1.626835e-02	-8.162053e-06	1.500004e+01	2.553052e-03	-7.791425e+00	7.788041e+00	-7.793206e+00	5.165082e-03
1.471766780679066e-05	7.338562e+00	7.341856e+00	-1.468042e+01	1.500002e+01	-6.107613e-06	-2.344894e-02	2.205158e+01	2.203530e+01	2.203859e+01	1.631306e-02	-4.624424e-06	1.500004e+01	1.799994e-03	-7.811752e+00	7.798995e+00	-7.815277e+00	1.628185e-02
1.476805982474459e-05	7.387123e+00	7.244024e+00	-1.463115e+01	1.500002e+01	-7.543713e-06	1.144409e-05	2.205098e+01	2.203466e+01	2.189156e+01	1.639106e-02	-8.271088e-06	1.500004e+01	5.979997e-04	-7.843147e+00	7.817330e+00	-7.851986e+00	3.465644e-02
1.480909761735566e-05	7.456223e+00	7.105240e+00	-1.456146e+01	1.500002e+01	-6.109476e-06	1.838684e-02	2.205049e+01	2.203414e+01	2.168316e+01	1.645185e-02	-4.622128e-06	1.500004e+01	-3.859688e-04	-7.869105e+00	7.832382e+00	-7.881759e+00	4.937704e-02
1.485090599906468e-05	7.558819e+00	6.899494e+00	-1.445831e+01	1.500002e+01	-7.405877e-06	3.233337e-02	2.205003e+01	2.203365e+01	2.137432e+01	1.651616e-02	-8.136926e-06	1.500004e+01	-1.453742e-03	-7.893246e+00	7.847896e+00	-7.911909e+00	6.401362e-02
1.489665123254751e-05	7.712875e+00	6.590765e+00	-1.430364e+01	1.500002e+01	-5.871058e-06	4.089928e-02	2.204952e+01	2.203310e+01	2.091099e+01	1.658303e-02	-4.393063e-06	1.500004e+01	-2.733778e-03	-7.920135e+00	7.865163e+00	-7.944602e+00	7.943967e-02
1.495873691137109e-05	7.996206e+00	6.023321e+00	-1.401953e+01	1.500002e+01	-7.061288e-06	4.447174e-02	2.204888e+01	2.203241e+01	2.005952e+01	1.667561e-02	-7.814038e-06	1.500004e+01	-4.667439e-03	-7.953860e+00	7.889277e+00	-7.988292e+00	9.901544e-02
1.502500093897780e-05	8.393600e+00	5.227700e+00	-1.362130e+01	1.500002e+01	-5.437061e-06	4.295731e-02	2.204819e+01	2.203167e+01	1.886577e+01	1.676922e-02	-3.999114e-06	1.500004e+01	-6.954748e-03	-7.989718e+00	7.916140e+00	-8.033790e+00	1.176499e-01
1.509476937578769e-05	8.911374e+00	4.191321e+00	-1.310270e+01	1.500002e+01	-6.614253e-06	3.929138e-02	2.204753e+01	2.203094e+01	1.731089e+01	1.686725e-02	-7.430492e-06	1.500004e+01	-9.547623e-03	-8.024978e+00	7.946019e+00	-8.080093e+00	1.340738e-01
1.517941295667601e-05	9.653231e+00	2.706606e+00	-1.235984e+01	1.500003e+01	-4.978850e-06	3.444958e-02	2.204671e+01	2.203004e+01	1.508342e+01	1.697757e-02	-3.639162e-06	1.500004e+01	-1.282224e-02	-8.067769e+00	7.984933e+00	-8.133596e+00	1.486638e-01
1.527941295667601e-05	1.063494e+01	7.420473e-01	-1.137699e+01	1.500003e+01	-6.163493e-06	2.931690e-02	2.204580e+01	2.202903e+01	1.213614e+01	1.710189e-02	-7.125532e-06	1.500004e+01	-1.671269e-02	-8.115875e+00	8.035213e+00	-8.192490e+00	1.572769e-01
1.537941295667601e-05	1.165007e+01	-1.289375e+00	-1.036070e+01	1.500003e+01	-4.617497e-06	2.486706e-02	2.204487e+01	2.202798e+01	9.088534e+00	1.721301e-02	-3.464117e-06	1.500004e+01	-2.058533e-02	-8.164699e+00	8.090482e+00	-8.246382e+00	1.558999e-01
1.547941295667600e-05	1.260742e+01	-3.205209e+00	-9.402207e+00	1.500003e+01	-5.971640e-06	2.073002e-02	2.204395e+01	2.202694e+01	6.214314e+00	1.731658e-02	-7.134974e-06	1.500003e+01	-2.455547e-02	-8.213006e+00	8.150680e+00	-8.295334e+00	1.446550e-01
1.557941295667600e-05	1.342544e+01	-4.842463e+00	-8.582982e+00	1.500004e+01	-4.613772e-06	1.667762e-02	2.204298e+01	2.202584e+01	3.757928e+00	1.740811e-02	-3.658230e-06	1.500003e+01	-2.906800e-02	-8.264004e+00	8.215311e+00	-8.339840e+00	1.245284e-01
1.567941295667600e-05	1.404684e+01	-6.086481e+00	-7.960363e+00	1.500004e+01	-6.152317e-06	1.263869e-02	2.204199e+01	2.202470e+01	1.891377e+00	1.749486e-02	-7.497248e-06	1.500003e+01	-3.511460e-02	-8.316267e+00	8.283538e+00	-8.380738e+00	9.719985e-02
1.577941295667600e-05	1.444804e+01	-6.890184e+00	-7.557858e+00	1.500004e+01	-4.980713e-06	8.738756e-03	2.204091e+01	2.202347e+01	6.852476e-01	1.757350e-02	-4.177094e-06	1.500003e+01	-4.428516e-02	-8.372973e+00	8.354318e+00	-8.419072e+00	6.475370e-02
1.587941295667600e-05	1.464410e+01	-7.283659e+00	-7.360439e+00	1.500004e+01	-6.712973e-06	5.220369e-03	2.203978e+01	2.202219e+01	9.443219e-02	1.765177e-02	-8.167497e-06	1.500002e+01	-5.275968e-02	-8.432711e+00	8.426587e+00	-8.455903e+00	2.931648e-02
1.592651972963532e-05	1.467894e+01	-7.354041e+00	-7.324897e+00	1.500004e+01	-5.545095e-06	3.808629e-03	2.203918e+01	2.202152e+01	-1.145808e-02	1.768602e-02	-4.799934e-06	1.500002e+01	-4.832881e-02	-8.464053e+00	8.460901e+00	-8.472979e+00	1.207757e-02
1.594765842880225e-05	1.468451e+01	-7.365472e+00	-7.319039e+00	1.500004e+01	-6.958842e-06	3.223391e-03	2.203895e+01	2.202125e+01	-2.873006e-02	1.770337e-02	-8.433110e-06	1.500002e+01	-4.351908e-02	-8.476447e+00	8.476320e+00	-8.480618e+00	4.298694e-03
1.597876756241772e-05	1.468190e+01	-7.360730e+00	-7.321173e+00	1.500004e+01	-5.695969e-06	2.413297e-03	2.203854e+01	2.202080e+01	-2.183166e-02	1.772543e-02	-4.960487e-06	1.500002e+01	-3.356687e-02	-8.497787e+00	8.499014e+00	-8.491859e+00	-7.154266e-03
1.601335044120584e-05	1.466396e+01	-7.325329e+00	-7.338634e+00	1.500005e+01	-7.107854e-06	1.560418e-03	2.203814e+01	2.202035e+01	3.105815e-02	1.775296e-02	-8.592540e-06	1.500002e+01	-1.921256e-02	-8.518877e+00	8.524223e+00	-8.504373e+00	-1.985116e-02
1.605842206914758e-05	1.461525e+01	-7.228577e+00	-7.386675e+00	1.500004e+01	-5.787238e-06	4.932582e-04	2.203757e+01	2.201971e+01	1.758831e-01	1.778574e-02	-5.059108e-06	1.500002e+01	2.110716e-03	-8.548681e+00	8.557004e+00	-8.520754e+00	-3.624967e-02
1.609803739318486e-05	1.454553e+01	-7.089669e+00	-7.455865e+00	1.500005e+01	-7.087365e-06	-4.612505e-04	2.203714e+01	2.201921e+01	3.840137e-01	1.781747e-02	-8.575439e-06	1.500002e+01	1.960891e-02	-8.571737e+00	8.585697e+00	-8.535268e+00	-5.042927e-02
1.613757783546145e-05	1.444659e+01	-6.892336e+00	-7.554253e+00	1.500004e+01	-5.649403e-06	-1.471996e-03	2.203667e+01	2.201869e+01	6.797630e-01	1.784662e-02	-4.919360e-06	1.500002e+01	3.256794e-02	-8.596354e+00	8.614169e+00	-8.549920e+00	-6.424937e-02
1.618547973964942e-05	1.428289e+01	-6.565545e+00	-7.717345e+00	1.500004e+01	-6.858259e-06	-2.818346e-03	2.203617e+01	2.201812e+01	1.169686e+00	1.788577e-02	-8.335778e-06	1.500002e+01	4.131322e-02	-8.622552e+00	8.648347e+00	-8.567983e+00	-8.036391e-02
1.624691212540300e-05	1.399839e+01	-5.997346e+00	-8.001041e+00	1.500005e+01	-5.319715e-06	-4.738331e-03	2.203551e+01	2.201736e+01	2.021629e+00	1.793411e-02	-4.565976e-06	1.500002e+01	4.454257e-02	-8.657637e+00	8.691488e+00	-8.591833e+00	-9.965504e-02
1.631304405343474e-05	1.359806e+01	-5.197485e+00	-8.400574e+00	1.500004e+01	-6.467104e-06	-7.029295e-03	2.203486e+01	2.201662e+01	3.221081e+00	1.799152e-02	-7.903789e-06	1.500002e+01	4.290686e-02	-8.691515e+00	8.736796e+00	-8.618637e+00	-1.181594e-01
1.638275999909148e-05	1.307727e+01	-4.156761e+00	-8.920506e+00	1.500004e+01	-4.937872e-06	-9.621620e-03	2.203416e+01	2.201583e+01	4.781797e+00	1.805239e-02	-4.119764e-06	1.500002e+01	3.920231e-02	-8.728465e+00	8.782953e+00	-8.648495e+00	-1.344580e-01
1.646849005021718e-05	1.232204e+01	-2.647294e+00	-9.674748e+00	1.500004e+01	-6.107613e-06	-1.294184e-02	2.203337e+01	2.201493e+01	7.045591e+00	1.813619e-02	-7.446539e-06	1.500003e+01	3.429059e-02	-8.769897e+00	8.836975e+00	-8.687941e+00	-1.490341e-01
1.656849005021718e-05	1.133717e+01	-6.787233e-01	-1.065845e+01	1.500004e+01	-4.630536e-06	-1.684093e-02	2.203243e+01	2.201386e+01	9.997963e+00	1.823984e-02	-3.664557e-06	1.500003e+01	2.916078e-02	-8.819618e+00	8.895635e+00	-8.738295e+00	-1.573406e-01
1.666849005021718e-05	1.032174e+01	1.351015e+00	-1.167276e+01	1.500004e+01	-5.941838e-06	-2.072048e-02	2.203153e+01	2.201285e+01	1.304213e+01	1.835684e-02	-7.094176e-06	1.500003e+01	2.471374e-02	-8.866651e+00	8.949291e+00	-8.793640e+00	-1.556512e-01
1.676849005021718e-05	9.366861e+00	3.259595e+00	-1.262646e+01	1.500003e+01	-4.649162e-06	-2.468681e-02	2.203058e+01	2.201180e+01	1.590453e+01	1.848117e-02	-3.483490e-06	1.500003e+01	2.059553e-02	-8.916696e+00	8.998019e+00	-8.853903e+00	-1.441163e-01
1.686849005021718e-05	8.553417e+00	4.885321e+00	-1.343874e+01	1.500003e+01	-6.141141e-06	-2.923012e-02	2.202965e+01	2.201077e+01	1.834268e+01	1.861765e-02	-7.092646e-06	1.500004e+01	1.654557e-02	-8.965900e+00	9.042324e+00	-8.918577e+00	-1.237466e-01
1.696849005021718e-05	7.937745e+00	6.115413e+00	-1.405316e+01	1.500003e+01	-5.014241e-06	-3.535461e-02	2.202862e+01	2.200966e+01	2.018733e+01	1.875861e-02	-3.668226e-06	1.500004e+01	1.251270e-02	-9.019940e+00	9.083054e+00	-8.986814e+00	-9.623862e-02
1.706849005021718e-05	7.542262e+00	6.905105e+00	-1.444737e+01	1.500003e+01	-6.662682e-06	-4.466629e-02	2.202758e+01	2.200854e+01	2.137138e+01	1.890779e-02	-7.466900e-06	1.500004e+01	8.618606e-03	-9.074915e+00	9.121253e+00	-9.057570e+00	-6.368288e-02
1.716849005021717e-05	7.350620e+00	7.286993e+00	-1.463761e+01	1.500002e+01	-5.690381e-06	-5.284309e-02	2.202641e+01	2.200729e+01	2.194366e+01	1.905705e-02	-4.233453e-06	1.500004e+01	5.120890e-03	-9.136478e+00	9.157982e+00	-9.129782e+00	-2.820009e-02
1.720147648724379e-05	7.323908e+00	7.339949e+00	-1.466386e+01	1.500002e+01	-7.240102e-06	-5.015755e-02	2.202602e+01	2.200687e+01	2.202291e+01	1.910863e-02	-7.988822e-06	1.500004e+01	4.123642e-03	-9.157069e+00	9.169917e+00	-9.153780e+00	-1.613742e-02
1.723746240347577e-05	7.312136e+00	7.362967e+00	-1.467510e+01	1.500002e+01	-5.947426e-06	-4.255104e-02	2.202557e+01	2.200640e+01	2.205723e+01	1.916187e-02	-4.472476e-06	1.500004e+01	3.121319e-03	-9.180597e+00	9.182903e+00	-9.179994e+00	-2.909784e-03
1.726007769944058e-05	7.313558e+00	7.359801e+00	-1.467336e+01	1.500002e+01	-7.433817e-06	-3.531456e-02	2.202530e+01	2.200611e+01	2.205236e+01	1.919775e-02	-8.169382e-06	1.500004e+01	2.530633e-03	-9.194855e+00	9.191058e+00	-9.196472e+00	5.414193e-03
1.728555044416379e-05	7.323230e+00	7.340077e+00	-1.466331e+01	1.500002e+01	-6.070361e-06	-2.529526e-02	2.202498e+01	2.200577e+01	2.202262e+01	1.923500e-02	-4.586693e-06	1.500004e+01	1.896344e-03	-9.211634e+00	9.200251e+00	-9.215025e+00	1.477521e-02
1.733649593361021e-05	7.369411e+00	7.246986e+00	-1.461640e+01	1.500002e+01	-7.549301e-06	-1.705170e-03	2.202437e+01	2.200513e+01	2.188270e+01	1.931379e-02	-8.276851e-06	1.500004e+01	6.796690e-04	-9.243801e+00	9.218705e+00	-9.252058e+00	3.335316e-02
1.737617643681806e-05	7.433215e+00	7.118819e+00	-1.455204e+01	1.500002e+01	-6.085262e-06	1.643181e-02	2.202390e+01	2.200462e+01	2.169023e+01	1.937229e-02	-4.599226e-06	1.500004e+01	-2.658329e-04	-9.268517e+00	9.233189e+00	-9.280791e+00	4.760333e-02
1.741656093473853e-05	7.527643e+00	6.929420e+00	-1.445707e+01	1.500002e+01	-7.428229e-06	3.071976e-02	2.202345e+01	2.200414e+01	2.140592e+01	1.943448e-02	-8.158814e-06	1.500004e+01	-1.285093e-03	-9.292302e+00	9.248088e+00	-9.309873e+00	6.178539e-02
