time	V(N002,N019)	V(N004,N019)	V(N005,N019)	V(N008,N002)	V(N009,N005)	V(N011,N004)	V(n001)	V(n002)	V(n004)	V(n005)	V(n015)	V(n016)	V(n017)	I(Battery)	I(Rmotor1)	I(Rmotor2)	I(Rmotor3)
0.000000000000000e+00	6.622000e-13	6.622000e-13	-1.324400e-12	0.000000e+00	0.000000e+00	0.000000e+00	2.220000e+01	2.363577e-12	2.363577e-12	3.769768e-13	0.000000e+00	1.500000e+01	0.000000e+00	-1.962235e-10	6.020000e-11	-1.204000e-10	6.020000e-11
5.000000000000000e-07	6.401356e-13	6.307354e-13	-1.270871e-12	-5.611830e-16	-4.800332e-15	-1.705016e-15	2.220000e+01	2.291924e-12	2.282524e-12	3.809174e-13	-1.839316e-14	1.500000e+01	-1.384051e-14	-2.130491e-10	6.020061e-11	-1.204008e-10	6.020018e-11
5.001521037525631e-07	-4.496125e-07	2.629998e-07	1.866127e-07	1.061107e-02	1.890112e-09	1.492147e-09	2.220000e+01	-6.265993e-07	8.601312e-08	9.625947e-09	-9.368676e-08	1.500000e+01	1.452950e-08	1.960009e-05	5.675874e-11	-1.189722e-10	6.221348e-11
5.004563112576894e-07	-2.230440e-06	1.265220e-06	9.652199e-07	3.205091e-02	7.036599e-09	5.493717e-09	2.220000e+01	-3.177134e-06	3.185264e-07	1.852599e-08	-4.737063e-07	1.500000e+01	5.363396e-08	7.302348e-05	3.628738e-11	-1.101734e-10	7.388599e-11
5.007834594617853e-07	-6.142825e-06	3.373316e-06	2.769509e-06	5.559269e-02	1.376327e-08	1.067917e-08	2.220000e+01	-8.895310e-06	6.208303e-07	1.702380e-08	-1.323617e-06	1.500000e+01	1.043765e-07	1.427356e-04	-3.239070e-11	-7.953789e-11	1.119286e-10
5.010996578284727e-07	-1.191051e-05	6.398113e-06	5.512400e-06	7.882302e-02	2.003429e-08	1.551865e-08	2.220000e+01	-1.740581e-05	9.028207e-07	1.710788e-08	-2.586499e-06	1.500000e+01	1.517228e-07	2.077257e-04	-1.753900e-10	-1.393258e-11	1.893226e-10
5.015168861782671e-07	-2.249266e-05	1.187596e-05	1.061670e-05	1.101902e-01	2.834194e-08	2.192940e-08	2.220001e+01	-3.309219e-05	1.276423e-06	1.716707e-08	-4.910415e-06	1.500000e+01	2.144441e-07	2.938433e-04	-5.347685e-10	1.545606e-10	3.802079e-10
5.019408194671500e-07	-3.669766e-05	1.916742e-05	1.753024e-05	1.428912e-01	3.674224e-08	2.841102e-08	2.220001e+01	-5.421093e-05	1.654142e-06	1.696153e-08	-8.033876e-06	1.500000e+01	2.778555e-07	3.809094e-04	-1.162797e-09	4.532168e-10	7.095803e-10
5.025451712824379e-07	-6.293847e-05	3.255601e-05	3.038246e-05	1.909488e-01	4.867071e-08	3.761602e-08	2.220001e+01	-9.330392e-05	2.190559e-06	1.701542e-08	-1.380388e-05	1.500000e+01	3.679042e-07	5.045671e-04	-2.669490e-09	1.177762e-09	1.491728e-09
5.032849682982971e-07	-1.045983e-04	5.371248e-05	5.088580e-05	2.520685e-01	6.319200e-08	4.882168e-08	2.220001e+01	-1.554673e-04	2.843467e-06	1.678426e-08	-2.295552e-05	1.500000e+01	4.775026e-07	6.550999e-04	-5.770151e-09	2.681837e-09	3.088314e-09
5.043333186680678e-07	-1.814905e-04	9.261789e-05	8.887265e-05	3.429683e-01	8.362501e-08	6.459163e-08	2.220002e+01	-2.703464e-04	3.762001e-06	1.676080e-08	-3.981049e-05	1.500000e+01	6.316771e-07	8.669489e-04	-1.327202e-08	6.346629e-09	6.925394e-09
5.056599923555721e-07	-3.085618e-04	1.567293e-04	1.518325e-04	4.651431e-01	1.092527e-07	8.437473e-08	2.220002e+01	-4.603779e-04	4.913263e-06	1.647158e-08	-6.756982e-05	1.500000e+01	8.248948e-07	1.132677e-03	-2.953185e-08	1.433320e-08	1.519865e-08
5.074757496846384e-07	-5.357833e-04	2.711179e-04	2.646654e-04	6.451287e-01	1.439351e-07	1.111621e-07	2.220003e+01	-8.004323e-04	6.468805e-06	1.633266e-08	-1.169586e-04	1.500000e+01	1.085926e-06	1.492361e-03	-6.787131e-08	3.324530e-08	3.462601e-08
5.098165438123358e-07	-9.183947e-04	4.634092e-04	4.549855e-04	8.985829e-01	1.880462e-07	1.452718e-07	2.220004e+01	-1.373364e-03	8.439550e-06	1.591285e-08	-1.995539e-04	1.500000e+01	1.416571e-06	1.949915e-03	-1.529886e-07	7.536861e-08	7.761997e-08
5.129742999803119e-07	-1.592000e-03	8.015090e-04	7.904909e-04	1.277894e+00	2.466492e-07	1.907165e-07	2.220005e+01	-2.382475e-03	1.103362e-05	1.555362e-08	-3.436350e-04	1.500000e+01	1.851682e-06	2.557974e-03	-3.512022e-07	1.737079e-07	1.774942e-07
5.170992547861894e-07	-2.739307e-03	1.376792e-03	1.362514e-03	1.836264e+00	3.219165e-07	2.494562e-07	2.220006e+01	-4.101806e-03	1.429254e-05	1.472156e-08	-5.861175e-04	1.500000e+01	2.398118e-06	3.339222e-03	-7.979193e-07	3.957621e-07	4.021572e-07
5.226288391905234e-07	-4.742870e-03	2.380613e-03	2.362257e-03	2.692289e+00	4.212662e-07	3.281439e-07	2.220008e+01	-7.105114e-03	1.836924e-05	1.354806e-08	-1.003100e-03	1.500000e+01	3.081318e-06	4.370951e-03	-1.832349e-06	9.107211e-07	9.216276e-07
5.249999999999999e-07	-5.764302e-03	2.892161e-03	2.872140e-03	3.096013e+00	4.643933e-07	3.628393e-07	2.220009e+01	-8.636429e-03	2.003411e-05	1.338618e-08	-1.213409e-03	1.500000e+01	3.360209e-06	4.818968e-03	-2.455252e-06	1.221035e-06	1.234217e-06
5.252371160809476e-07	-5.871093e-03	2.945557e-03	2.925536e-03	3.121033e+00	4.648571e-07	3.633158e-07	2.220009e+01	-8.796629e-03	2.002117e-05	4.909883e-11	-1.235299e-03	1.500000e+01	3.357850e-06	4.823855e-03	-2.524863e-06	1.255722e-06	1.269141e-06
5.257113482428428e-07	-6.084421e-03	3.052181e-03	3.032240e-03	3.170969e+00	4.644201e-07	3.633013e-07	2.220009e+01	-9.116667e-03	1.993412e-05	-6.493388e-09	-1.278960e-03	1.500000e+01	3.343058e-06	4.819464e-03	-2.666616e-06	1.326361e-06	1.340254e-06
5.266598125666335e-07	-6.509021e-03	3.264337e-03	3.244684e-03	3.270211e+00	4.612503e-07	3.616024e-07	2.220009e+01	-9.753711e-03	1.964729e-05	-5.078062e-09	-1.365421e-03	1.500000e+01	3.294640e-06	4.787093e-03	-2.965246e-06	1.475207e-06	1.490039e-06
5.279593027683959e-07	-7.085729e-03	3.552486e-03	3.533243e-03	3.404830e+00	4.570870e-07	3.595360e-07	2.220009e+01	-1.061898e-02	1.923545e-05	-6.933178e-09	-1.481877e-03	1.500000e+01	3.225129e-06	4.744506e-03	-3.406929e-06	1.695417e-06	1.711512e-06
5.289258994229979e-07	-7.507444e-03	3.763042e-03	3.744403e-03	3.503959e+00	4.476467e-07	3.531804e-07	2.220009e+01	-1.125186e-02	1.862200e-05	-1.690059e-08	-1.566246e-03	1.500000e+01	3.121783e-06	4.647092e-03	-3.759591e-06	1.871290e-06	1.888301e-06
5.297035119969194e-07	-7.826195e-03	3.921516e-03	3.904678e-03	3.583089e+00	4.101881e-07	3.249315e-07	2.220008e+01	-1.173094e-02	1.676641e-05	-7.170594e-08	-1.629206e-03	1.500000e+01	2.809572e-06	4.258965e-03	-4.057696e-06	2.019998e-06	2.037698e-06
5.303076087444187e-07	-8.017983e-03	4.014643e-03	4.003340e-03	3.644186e+00	2.860303e-07	2.291072e-07	2.220006e+01	-1.202160e-02	1.102328e-05	-2.791558e-07	-1.665611e-03	1.500000e+01	1.843389e-06	2.971659e-03	-4.296990e-06	2.139432e-06	2.157557e-06
5.307134686457064e-07	-8.061528e-03	4.031179e-03	4.030349e-03	3.685050e+00	4.677764e-08	4.349177e-08	2.220001e+01	-1.209259e-02	1.203971e-07	-7.090424e-07	-1.671238e-03	1.500000e+01	9.045616e-09	4.905287e-04	-4.460142e-06	2.220947e-06	2.239194e-06
5.310304234390234e-07	-7.977188e-03	3.980175e-03	3.997013e-03	3.716860e+00	-3.585549e-07	-2.713678e-07	2.219993e+01	-1.197563e-02	-1.826389e-05	-1.425715e-06	-1.649612e-03	1.500000e+01	-3.083865e-06	-3.713088e-03	-4.587225e-06	2.284553e-06	2.302672e-06
5.313389719765736e-07	-7.686166e-03	3.817901e-03	3.868265e-03	3.747741e+00	-1.128283e-06	-8.694733e-07	2.219978e+01	-1.155717e-02	-5.309986e-05	-2.735620e-06	-1.582670e-03	1.500000e+01	-8.944198e-06	-1.169580e-02	-4.708033e-06	2.345216e-06	2.362816e-06
5.316406660479247e-07	-7.022663e-03	3.455281e-03	3.567382e-03	3.777855e+00	-2.546296e-06	-1.971493e-06	2.219950e+01	-1.059515e-02	-1.172034e-04	-5.101648e-06	-1.434070e-03	1.500000e+01	-1.972820e-05	-2.640153e-02	-4.818938e-06	2.401283e-06	2.417654e-06
5.319750256391812e-07	-5.444226e-03	2.600734e-03	2.843492e-03	3.811135e+00	-5.544236e-06	-4.300935e-06	2.219891e+01	-8.297583e-03	-2.526231e-04	-9.864532e-06	-1.084718e-03	1.500000e+01	-4.250948e-05	-5.749196e-02	-4.923068e-06	2.454835e-06	2.468233e-06
5.322867407597828e-07	-2.521784e-03	1.026689e-03	1.495095e-03	3.842073e+00	-1.071920e-05	-8.321600e-06	2.219789e+01	-4.034741e-03	-4.862681e-04	-1.786189e-05	-4.426771e-04	1.500000e+01	-8.182028e-05	-1.111573e-01	-4.985000e-06	2.488577e-06	2.496422e-06
5.325885341178278e-07	2.693722e-03	-1.772001e-03	-9.217208e-04	3.871946e+00	-1.946380e-05	-1.511344e-05	2.219617e+01	3.584834e-03	-8.808887e-04	-3.060852e-05	6.946252e-04	1.499999e+01	-1.482291e-04	-2.018382e-01	-4.983441e-06	2.492782e-06	2.490659e-06
5.328871785289759e-07	1.177056e-02	-6.624854e-03	-5.145709e-03	3.901426e+00	-3.383838e-05	-2.627377e-05	2.219333e+01	1.686620e-02	-1.529214e-03	-5.006856e-05	2.652596e-03	1.499999e+01	-2.573780e-04	-3.508903e-01	-4.874994e-06	2.447270e-06	2.427724e-06
5.331951621026913e-07	2.780402e-02	-1.516139e-02	-1.264264e-02	3.931738e+00	-5.755325e-05	-4.467717e-05	2.218866e+01	4.036736e-02	-2.598054e-03	-7.929982e-05	6.047486e-03	1.499998e+01	-4.374563e-04	-5.967695e-01	-4.569483e-06	2.309932e-06	2.259551e-06
5.335730601786190e-07	6.287526e-02	-3.372345e-02	-2.915182e-02	3.968787e+00	-1.042593e-04	-8.090073e-05	2.217946e+01	9.189805e-02	-4.700658e-03	-1.290324e-04	1.315397e-02	1.499997e+01	-7.922601e-04	-1.080932e+00	-3.711041e-06	1.914255e-06	1.796786e-06
5.339872766853650e-07	1.332704e-01	-7.069791e-02	-6.257253e-02	4.009157e+00	-1.849266e-04	-1.434293e-04	2.216358e+01	1.956426e-01	-8.325761e-03	-2.003813e-04	2.611195e-02	1.499996e+01	-1.405757e-03	-1.916884e+00	-1.676351e-06	9.627404e-07	7.136104e-07
5.342324654876413e-07	1.981644e-01	-1.045639e-01	-9.360045e-02	4.032895e+00	-2.491902e-04	-1.932131e-04	2.215093e+01	2.915202e-01	-1.120814e-02	-2.446412e-04	3.658682e-02	1.499995e+01	-1.895141e-03	-2.582630e+00	3.584967e-07	3.892325e-09	-3.623890e-07
5.345118329762655e-07	3.029990e-01	-1.589564e-01	-1.440425e-01	4.059734e+00	-3.386498e-04	-2.625156e-04	2.213333e+01	4.467417e-01	-1.521363e-02	-2.997757e-04	5.090725e-02	1.499993e+01	-2.577648e-03	-3.509042e+00	3.863957e-06	-1.658373e-06	-2.205584e-06
5.348159970577515e-07	4.671096e-01	-2.435567e-01	-2.235529e-01	4.088610e+00	-4.536478e-04	-3.515482e-04	2.211071e+01	6.903168e-01	-2.034951e-02	-3.456972e-04	6.838979e-02	1.499992e+01	-3.456755e-03	-4.699460e+00	9.728145e-06	-4.457581e-06	-5.270564e-06
5.352314290253364e-07	8.054987e-01	-4.167760e-01	-3.887228e-01	4.127227e+00	-6.357673e-04	-4.925802e-04	2.207492e+01	1.193818e+00	-2.845693e-02	-4.037282e-04	9.321518e-02	1.499991e+01	-4.854016e-03	-6.583347e+00	2.296211e-05	-1.082481e-05	-1.213731e-05
5.356925195805582e-07	1.383603e+00	-7.107377e-01	-6.728650e-01	4.168525e+00	-8.577917e-04	-6.644651e-04	2.203131e+01	2.056045e+00	-3.829573e-02	-4.229872e-04	1.197070e-01	1.499991e+01	-6.564902e-03	-8.878267e+00	4.822536e-05	-2.307621e-05	-2.514915e-05
5.362367722408583e-07	2.411475e+00	-1.230510e+00	-1.180965e+00	4.214304e+00	-1.122356e-03	-8.693635e-04	2.197941e+01	3.592027e+00	-4.995834e-02	-4.132523e-04	1.485536e-01	1.499991e+01	-8.614807e-03	-1.160989e+01	9.991376e-05	-4.832541e-05	-5.158835e-05
5.368994761386396e-07	4.239844e+00	-2.150770e+00	-2.089074e+00	4.264034e+00	-1.397290e-03	-1.082178e-03	2.192553e+01	6.328613e+00	-6.200114e-02	-3.050674e-04	1.803554e-01	1.499993e+01	-1.075555e-02	-1.444571e+01	2.102015e-04	-1.025475e-04	-1.076540e-04
5.375792854653151e-07	6.743705e+00	-3.406338e+00	-3.337367e+00	4.305274e+00	-1.560245e-03	-1.208015e-03	2.189363e+01	1.008096e+01	-6.908734e-02	-1.156790e-04	2.097501e-01	1.499997e+01	-1.202582e-02	-1.612460e+01	3.969946e-04	-1.948335e-04	-2.021611e-04
5.384292925198515e-07	1.034500e+01	-5.205522e+00	-5.139474e+00	4.331154e+00	-1.486274e-03	-1.149468e-03	2.190812e+01	1.548472e+01	-6.579670e-02	2.515857e-04	2.409631e-01	1.500006e+01	-1.143063e-02	-1.536229e+01	7.603123e-04	-3.750578e-04	-3.852545e-04
5.388455411472961e-07	1.197792e+01	-6.016148e+00	-5.961772e+00	4.311243e+00	-1.207930e-03	-9.316057e-04	2.196267e+01	1.794054e+01	-5.352589e-02	8.505632e-04	2.528123e-01	1.500019e+01	-9.235244e-03	-1.249123e+01	9.926908e-04	-4.906207e-04	-5.020700e-04
5.391663808007123e-07	1.283923e+01	-6.436718e+00	-6.402515e+00	4.236156e+00	-7.358153e-04	-5.634576e-04	2.205534e+01	1.924335e+01	-3.260069e-02	1.602572e-03	2.584432e-01	1.500036e+01	-5.553921e-03	-7.613736e+00	1.191792e-03	-5.898165e-04	-6.019753e-04
5.393121924259548e-07	1.307277e+01	-6.548313e+00	-6.524459e+00	4.191727e+00	-5.124105e-04	-3.923755e-04	2.209930e+01	1.959838e+01	-2.271032e-02	1.143913e-03	2.598136e-01	1.500025e+01	-3.848401e-03	-5.299930e+00	1.286260e-03	-6.369452e-04	-6.493150e-04
5.394249516756598e-07	1.320540e+01	-6.611783e+00	-6.593619e+00	4.164381e+00	-3.913684e-04	-2.999604e-04	2.212294e+01	1.979982e+01	-1.736166e-02	8.023838e-04	2.604983e-01	1.500018e+01	-2.932149e-03	-4.055871e+00	1.360344e-03	-6.739282e-04	-6.864162e-04
5.395132708245899e-07	1.328980e+01	-6.652388e+00	-6.637410e+00	4.146982e+00	-3.247082e-04	-2.493029e-04	2.213612e+01	1.992779e+01	-1.439224e-02	5.862097e-04	2.609104e-01	1.500013e+01	-2.427568e-03	-3.361959e+00	1.418849e-03	-7.031442e-04	-7.157052e-04
5.396091761495089e-07	1.336785e+01	-6.690139e+00	-6.677713e+00	4.131239e+00	-2.703735e-04	-2.077967e-04	2.214668e+01	2.004600e+01	-1.198766e-02	4.378613e-04	2.612356e-01	1.500010e+01	-2.017887e-03	-2.806133e+00	1.482768e-03	-7.350710e-04	-7.476975e-04
5.397065934706644e-07	1.343614e+01	-6.723331e+00	-6.712813e+00	4.117964e+00	-2.306341e-04	-1.776451e-04	2.215458e+01	2.014927e+01	-1.020291e-02	3.147105e-04	2.615072e-01	1.500007e+01	-1.716398e-03	-2.390276e+00	1.548051e-03	-7.676844e-04	-7.803668e-04
5.397906890199820e-07	1.348833e+01	-6.748799e+00	-6.739528e+00	4.108267e+00	-2.038101e-04	-1.570899e-04	2.215975e+01	2.022811e+01	-9.016120e-03	2.547916e-04	2.616723e-01	1.500006e+01	-1.514542e-03	-2.118202e+00	1.604659e-03	-7.959678e-04	-8.086917e-04
5.398702424561310e-07	1.353308e+01	-6.770707e+00	-6.762374e+00	4.100330e+00	-1.844660e-04	-1.424672e-04	2.216365e+01	2.029565e+01	-8.135009e-03	1.978322e-04	2.618155e-01	1.500004e+01	-1.366464e-03	-1.913204e+00	1.658403e-03	-8.228219e-04	-8.355808e-04
5.399352266846311e-07	1.356695e+01	-6.787324e+00	-6.779622e+00	4.094595e+00	-1.706442e-04	-1.318180e-04	2.216627e+01	2.034674e+01	-7.527260e-03	1.747812e-04	2.618939e-01	1.500004e+01	-1.262962e-03	-1.775210e+00	1.702431e-03	-8.448231e-04	-8.576081e-04
5.399913440882057e-07	1.359448e+01	-6.800859e+00	-6.793626e+00	4.090117e+00	-1.611999e-04	-1.247390e-04	2.216822e+01	2.038826e+01	-7.087041e-03	1.459234e-04	2.619686e-01	1.500003e+01	-1.189349e-03	-1.672744e+00	1.740538e-03	-8.638662e-04	-8.766721e-04
5.400388590724573e-07	1.361676e+01	-6.811822e+00	-6.804939e+00	4.086624e+00	-1.533251e-04	-1.186244e-04	2.216968e+01	2.042183e+01	-6.746086e-03	1.367680e-04	2.620053e-01	1.500003e+01	-1.131146e-03	-1.596013e+00	1.772863e-03	-8.800201e-04	-8.928428e-04
5.400816868809711e-07	1.363606e+01	-6.821330e+00	-6.814733e+00	4.083694e+00	-1.477673e-04	-1.145080e-04	2.217086e+01	2.045091e+01	-6.479005e-03	1.186848e-04	2.620521e-01	1.500003e+01	-1.086627e-03	-1.533900e+00	1.802043e-03	-8.946031e-04	-9.074401e-04
5.401251653226962e-07	1.365502e+01	-6.830676e+00	-6.824341e+00	4.080908e+00	-1.417534e-04	-1.098136e-04	2.217195e+01	2.047947e+01	-6.221964e-03	1.130133e-04	2.620748e-01	1.500002e+01	-1.042769e-03	-1.476269e+00	1.831708e-03	-9.094288e-04	-9.222798e-04
5.401657284928055e-07	1.367213e+01	-6.839120e+00	-6.833009e+00	4.078474e+00	-1.374837e-04	-1.066797e-04	2.217288e+01	2.050524e+01	-6.011500e-03	9.916019e-05	2.621109e-01	1.500002e+01	-1.007685e-03	-1.427567e+00	1.859421e-03	-9.232788e-04	-9.361425e-04
5.402080554538872e-07	1.368948e+01	-6.847688e+00	-6.841792e+00	4.076080e+00	-1.324986e-04	-1.027714e-04	2.217377e+01	2.053137e+01	-5.800931e-03	9.515363e-05	2.621250e-01	1.500002e+01	-9.717940e-04	-1.380509e+00	1.888375e-03	-9.377495e-04	-9.506259e-04
5.402520824740254e-07	1.370699e+01	-6.856341e+00	-6.850650e+00	4.073750e+00	-1.286485e-04	-9.995932e-05	2.217461e+01	2.055773e+01	-5.607993e-03	8.329995e-05	2.621554e-01	1.500002e+01	-9.395857e-04	-1.336179e+00	1.918531e-03	-9.528209e-04	-9.657100e-04
5.402992237506796e-07	1.372521e+01	-6.865352e+00	-6.859862e+00	4.071411e+00	-1.239724e-04	-9.629037e-05	2.217545e+01	2.058516e+01	-5.410981e-03	7.974043e-05	2.621644e-01	1.500002e+01	-9.060645e-04	-1.292294e+00	1.950861e-03	-9.689796e-04	-9.818819e-04
5.403515127383830e-07	1.374481e+01	-6.875050e+00	-6.869762e+00	4.068998e+00	-1.201819e-04	-9.352714e-05	2.217628e+01	2.061464e+01	-5.219149e-03	6.892005e-05	2.621900e-01	1.500002e+01	-8.739951e-04	-1.248585e+00	1.986772e-03	-9.869278e-04	-9.998442e-04
5.404104083980560e-07	1.376621e+01	-6.885647e+00	-6.880565e+00	4.066481e+00	-1.154053e-04	-8.978695e-05	2.217713e+01	2.064684e+01	-5.016423e-03	6.530910e-05	2.621939e-01	1.500001e+01	-8.395644e-04	-1.203653e+00	2.027280e-03	-1.007174e-03	-1.020106e-03
5.404765155498133e-07	1.378944e+01	-6.897155e+00	-6.892281e+00	4.063894e+00	-1.115364e-04	-8.697156e-05	2.217798e+01	2.068177e+01	-4.818936e-03	5.514628e-05	2.622124e-01	1.500001e+01	-8.065170e-04	-1.159125e+00	2.072822e-03	-1.029937e-03	-1.042885e-03
5.405546536318486e-07	1.381595e+01	-6.910302e+00	-6.905646e+00	4.061121e+00	-1.065604e-04	-8.308934e-05	2.217887e+01	2.072165e+01	-4.604910e-03	5.154419e-05	2.622072e-01	1.500001e+01	-7.702180e-04	-1.112127e+00	2.126749e-03	-1.056891e-03	-1.069858e-03
5.406401147818729e-07	1.384389e+01	-6.924167e+00	-6.919719e+00	4.058407e+00	-1.027134e-04	-8.030282e-05	2.217971e+01	2.076365e+01	-4.405458e-03	4.214390e-05	2.622133e-01	1.500001e+01	-7.368281e-04	-1.067819e+00	2.185846e-03	-1.086430e-03	-1.099416e-03
5.407447451781253e-07	1.387681e+01	-6.940519e+00	-6.936293e+00	4.055475e+00	-9.772037e-05	-7.642480e-05	2.218061e+01	2.081314e+01	-4.186966e-03	3.898421e-05	2.621911e-01	1.500001e+01	-6.998028e-04	-1.020643e+00	2.258358e-03	-1.122675e-03	-1.135684e-03
5.408687402183129e-07	1.391425e+01	-6.959125e+00	-6.955122e+00	4.052483e+00	-9.366884e-05	-7.350696e-05	2.218149e+01	2.086940e+01	-3.972612e-03	3.003058e-05	2.621732e-01	1.500001e+01	-6.638981e-04	-9.742089e-01	2.344509e-03	-1.165737e-03	-1.178771e-03
5.410434444951090e-07	1.396462e+01	-6.984183e+00	-6.980440e+00	4.048998e+00	-8.807214e-05	-6.921543e-05	2.218250e+01	2.094509e+01	-3.716811e-03	2.674315e-05	2.621092e-01	1.500001e+01	-6.206071e-04	-9.207837e-01	2.466275e-03	-1.226603e-03	-1.239671e-03
5.412643462782571e-07	1.402513e+01	-7.014310e+00	-7.010825e+00	4.045576e+00	-8.356522e-05	-6.602239e-05	2.218348e+01	2.103598e+01	-3.466757e-03	1.810531e-05	2.620258e-01	1.500000e+01	-5.786907e-04	-8.696280e-01	2.620852e-03	-1.303872e-03	-1.316980e-03
5.416733085535003e-07	1.413059e+01	-7.066862e+00	-7.063727e+00	4.041285e+00	-7.680869e-05	-6.103422e-05	2.218472e+01	2.119433e+01	-3.120051e-03	1.464765e-05	2.617984e-01	1.500000e+01	-5.201038e-04	-8.041953e-01	2.908723e-03	-1.447774e-03	-1.460949e-03
5.421899455613127e-07	1.425566e+01	-7.129245e+00	-7.126411e+00	4.038416e+00	-7.259276e-05	-5.834852e-05	2.218563e+01	2.138208e+01	-2.826189e-03	7.623067e-06	2.614727e-01	1.500000e+01	-4.708115e-04	-7.560503e-01	3.275363e-03	-1.631055e-03	-1.644308e-03
5.430693403619240e-07	1.445747e+01	-7.229972e+00	-7.227498e+00	4.037025e+00	-6.801085e-05	-5.558832e-05	2.218645e+01	2.168497e+01	-2.465887e-03	8.001520e-06	2.608138e-01	1.500000e+01	-4.099339e-04	-7.131370e-01	3.906625e-03	-1.946628e-03	-1.959997e-03
5.439905006475970e-07	1.466077e+01	-7.331471e+00	-7.329303e+00	4.038130e+00	-6.640832e-05	-5.554804e-05	2.218685e+01	2.199008e+01	-2.162760e-03	4.692915e-06	2.600828e-01	1.500000e+01	-3.590783e-04	-6.920549e-01	4.577198e-03	-2.281861e-03	-2.295337e-03
5.444396954528679e-07	1.474616e+01	-7.373837e+00	-7.372324e+00	4.043652e+00	-5.311778e-05	-4.562119e-05	2.218938e+01	2.211854e+01	-1.462315e-03	5.106981e-05	2.596186e-01	1.500001e+01	-2.406482e-04	-5.587652e-01	4.907437e-03	-2.446960e-03	-2.460477e-03
5.447252156051206e-07	1.477937e+01	-7.389890e+00	-7.389476e+00	4.054689e+00	-2.990689e-05	-2.805059e-05	2.219404e+01	2.216894e+01	-3.175463e-04	9.642066e-05	2.591956e-01	1.500002e+01	-4.804421e-05	-3.134681e-01	5.118191e-03	-2.552330e-03	-2.565861e-03
5.448340048423465e-07	1.478567e+01	-7.392793e+00	-7.392881e+00	4.061014e+00	-1.935954e-05	-2.002811e-05	2.219604e+01	2.217863e+01	1.681342e-04	8.007721e-05	2.589795e-01	1.500002e+01	3.346159e-05	-2.084027e-01	5.198600e-03	-2.592534e-03	-2.606066e-03
5.449200289745383e-07	1.478903e+01	-7.394323e+00	-7.394710e+00	4.066450e+00	-1.421461e-05	-1.637603e-05	2.219713e+01	2.218380e+01	4.386371e-04	5.245609e-05	2.588135e-01	1.500001e+01	7.851787e-05	-1.509081e-01	5.262204e-03	-2.624336e-03	-2.637867e-03
5.449704068465537e-07	1.479052e+01	-7.394997e+00	-7.395518e+00	4.069763e+00	-1.119652e-05	-1.403078e-05	2.219764e+01	2.218608e+01	5.704079e-04	4.964224e-05	2.586991e-01	1.500001e+01	1.007692e-04	-1.241839e-01	5.299457e-03	-2.642964e-03	-2.656494e-03
5.450275026541612e-07	1.479185e+01	-7.395599e+00	-7.396251e+00	4.073608e+00	-9.282981e-06	-1.277897e-05	2.219810e+01	2.218814e+01	6.901405e-04	3.820977e-05	2.585858e-01	1.500001e+01	1.206003e-04	-9.982414e-02	5.341683e-03	-2.664077e-03	-2.677605e-03
5.450809546754561e-07	1.479285e+01	-7.396046e+00	-7.396801e+00	4.077276e+00	-7.006913e-06	-1.101202e-05	2.219846e+01	2.218968e+01	7.893047e-04	3.496957e-05	2.584612e-01	1.500001e+01	1.373742e-04	-8.087774e-02	5.381217e-03	-2.683845e-03	-2.697372e-03
5.451878587180457e-07	1.479427e+01	-7.396679e+00	-7.397593e+00	4.084751e+00	-4.800075e-06	-9.614858e-06	2.219898e+01	2.219189e+01	9.373556e-04	2.244365e-05	2.582343e-01	1.500000e+01	1.619514e-04	-5.346979e-02	5.460291e-03	-2.723385e-03	-2.736907e-03
5.453072224477653e-07	1.479526e+01	-7.397108e+00	-7.398150e+00	4.093250e+00	-2.455219e-06	-7.901341e-06	2.219936e+01	2.219343e+01	1.059663e-03	1.807205e-05	2.579589e-01	1.500000e+01	1.825847e-04	-3.382175e-02	5.548588e-03	-2.767536e-03	-2.781052e-03
5.454466829720699e-07	1.479592e+01	-7.397387e+00	-7.398532e+00	4.103292e+00	-1.676300e-06	-7.646042e-06	2.219960e+01	2.219446e+01	1.155129e-03	1.022192e-05	2.576526e-01	1.500000e+01	1.983790e-04	-2.117773e-02	5.651758e-03	-2.819125e-03	-2.832633e-03
5.456272782297861e-07	1.479639e+01	-7.397574e+00	-7.398814e+00	4.116379e+00	-4.302647e-07	-6.871298e-06	2.219975e+01	2.219521e+01	1.248974e-03	9.698270e-06	2.572344e-01	1.500000e+01	2.142594e-04	-1.288961e-02	5.785363e-03	-2.885933e-03	-2.899430e-03
5.458219495943912e-07	1.479665e+01	-7.397668e+00	-7.398985e+00	4.130526e+00	-5.744723e-07	-7.415307e-06	2.219981e+01	2.219564e+01	1.323056e-03	5.617060e-06	2.568004e-01	1.500000e+01	2.264969e-04	-9.781846e-03	5.929386e-03	-2.957950e-03	-2.971435e-03
5.460837229818297e-07	1.479688e+01	-7.397736e+00	-7.399146e+00	4.149548e+00	3.321566e-08	-7.274677e-06	2.219985e+01	2.219604e+01	1.418290e-03	7.903758e-06	2.561971e-01	1.500000e+01	2.426237e-04	-8.085577e-03	6.123055e-03	-3.054794e-03	-3.068261e-03
